thigh_length,calf_length,motor_left_name,motor_right_name,gear_left_ratio,gear_right_ratio,gearbox_left,gearbox_right,torso_distance,ik_height,ori_l,ori_theta,best_index,ac1,ac2,ac3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3798931948074008,5.712427207745229,0.0185810216810202,4.0,515.5,5.0,29.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3985757276916309,4.430756218391956,0.1414762143219345,2.0,530.0,5.0,28.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4495280774123834,5.130991468615252,0.5344909829770739,1.0,438.1,4.5,31.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4555834340207445,4.492182755202898,0.055031731935403,2.0,581.0,6.1,34.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5069589434617098,3.425293230393117,0.4450163462652847,1.0,482.4,6.7,37.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5455000518380331,2.260806748616733,-0.167910429105087,6.0,242.4,6.7,36.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4704350364503633,3.80551366180048,0.2673183310805,7.0,161.2,6.9,42.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.504191214877691,6.345348812137987,1.0370143846605775,1.0,185.3,6.2,44.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4828434935498548,3.7620343937277063,0.3322077877503646,6.0,104.4,10.0,38.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5093651170710564,4.860155734575018,0.2651560317711676,2.0,111.7,7.7,37.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5083541564299674,2.874393897571005,1.4128165627602396,2.0,391.5,8.6,32.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4869666869312294,1.1774221132171574,0.6905833527441767,2.0,421.9,9.5,29.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4085030471063839,1.456073698298631,0.713492433148406,5.0,525.0,10.0,30.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4709832715237081,2.491779870558556,0.8838533567288827,7.0,410.5,9.5,38.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4030792318237121,2.248863295395935,0.2549552744821912,2.0,318.7,9.6,27.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.35983491892247,3.0008494672116024,0.1028146543952233,5.0,198.0,10.0,40.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3001004056148299,3.759568847215313,-0.7250264632226138,0.0,292.3,9.9,39.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3123585313469229,1.7657712404903947,-0.3811457970550953,5.0,469.1,8.3,33.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3029065562812467,4.442347217932611,0.169108052215847,4.0,146.2,8.3,31.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3835158353461415,3.889912923931455,0.2950667319744227,1.0,121.2,9.6,36.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3463918366680758,3.789898646320781,-0.2243358138747229,0.0,173.5,9.3,37.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3010462033663796,5.988688556435519,-0.199456450586817,1.0,123.5,7.3,42.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3019363974216143,4.566342078071738,0.1645667628431939,0.0,164.6,7.1,41.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3958710229403577,5.740164692360256,0.489565068894334,2.0,72.4,10.0,35.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4036606647881058,5.806202348378586,1.0343218621303958,0.0,175.7,9.7,31.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.304290486352082,8.479048753669638,0.5359524619965348,5.0,101.0,10.0,29.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3020383982421286,8.368660017595005,0.5026965742220209,7.0,110.7,9.3,43.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3869535706164019,7.327734479157183,-0.1201071839371321,5.0,50.1,9.9,36.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3726206421536058,7.81332909626525,0.0493444746853795,6.0,50.7,7.4,22.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3650832886054175,7.044448659967477,-0.1189035347893898,5.0,90.4,10.0,24.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3383990748241665,9.045970623265106,-0.1351062579810558,0.0,70.1,6.7,28.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4332100535265547,7.567142504588185,0.2276914842282056,5.0,53.4,8.1,37.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4127117858496045,7.831342666391111,0.5098248413974988,0.0,56.4,7.3,21.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4134714768535477,9.999969273885233,0.8611671619408341,0.0,76.0,5.1,26.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4011001309517306,8.611752472631697,1.4232092989283711,2.0,105.6,5.4,19.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3559641285562835,9.809894326549797,0.4833075531472595,6.0,62.0,6.9,20.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3950942432730844,9.616328402109804,1.074587916962905,1.0,54.4,3.4,11.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3462233624673668,9.772168363031874,1.3570112506794398,4.0,60.4,0.1,10.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3267002601291373,9.799365803520748,0.9815029141421624,4.0,73.7,3.0,15.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.426462050093893,9.24165610612907,0.6508081259962357,5.0,51.4,5.0,11.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3049808194759892,8.47107949954889,0.1787971532128289,3.0,71.0,4.8,25.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3638641956423939,8.287855476481191,0.2216934214613828,3.0,50.1,4.3,19.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4188274385350735,8.509651197718215,0.4457906062424723,5.0,51.6,2.7,22.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3368362267452385,9.760604071674493,0.5181535200329468,5.0,57.2,2.1,10.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4454873828454445,8.72817854934348,0.8610128309471672,5.0,51.5,0.5,10.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4016672201387475,7.454882540198887,0.5969279009992139,1.0,56.5,2.2,13.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.408081656061415,8.545379994475498,0.5376051094021048,0.0,73.1,2.1,13.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3125879176515449,9.8671925381355,0.4069574878773334,2.0,51.6,1.7,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.434504457007448,9.681138801783163,1.2456400526794331,1.0,62.2,0.3,16.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3795485817008438,9.787319974623529,1.484099347244915,5.0,98.8,2.9,21.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3014906571817612,9.767381308827131,1.1394324385183392,2.0,90.4,1.8,20.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3622953280273649,9.990738789471571,1.240680518471624,0.0,99.4,1.1,23.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3598786719023312,7.84180390546325,0.6486231926994734,5.0,61.3,2.9,12.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.344773397620539,9.999318497625197,1.4759302443691578,2.0,135.8,0.1,34.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4997148391568698,7.168477354539893,1.4769835616263802,6.0,62.6,3.2,13.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3000106901079039,3.7141469846005104,0.1998857851459961,6.0,106.4,9.9,16.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3501282326754195,7.896245520227004,0.3048410325819302,0.0,76.1,9.3,10.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.331632525438774,7.8837437149816285,0.3643323189736898,3.0,56.8,7.3,10.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3173534337549138,8.822737034065515,0.8150014314447565,6.0,87.0,5.0,18.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3692269589210017,9.597223977521686,0.8156201213511038,1.0,105.5,4.2,13.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3176895751230645,7.481192958313979,0.9511201268343416,1.0,91.3,6.4,12.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4122274714214394,6.39184688057481,-0.3054398301103,6.0,79.4,9.7,10.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4042405766791966,8.121914070203083,-0.4288077579814686,4.0,63.3,5.3,17.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5454828222107837,4.642646252334308,-1.5500790726472518,3.0,51.7,6.3,18.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4536753555614798,6.855965466069875,-0.9151780774299266,6.0,101.5,7.1,20.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.500482739785359,6.4293700091005626,-1.20181038531957,4.0,90.6,9.2,16.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5438194223531786,6.937115830054232,-1.3127554314699093,6.0,93.7,7.6,21.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5612583426208922,3.881922251268754,-0.64640969074287,1.0,106.6,3.2,37.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.5290732472071176,4.900911243159161,-1.0061393623165775,1.0,114.4,4.5,38.5
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4487224178734713,8.941756401102541,-0.9004521355366139,3.0,61.3,8.9,20.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4890039312803298,8.145237481826639,-1.165086029854396,6.0,50.5,9.5,17.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4650517280604493,7.889809180537571,-0.8582473903023666,0.0,69.8,8.9,19.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3940316755736739,5.805973756423198,-0.652211514591116,7.0,136.9,9.7,25.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.428516086834936,7.671375945215377,-0.3876264701778305,2.0,51.5,8.1,27.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3943641218009771,9.994211603754575,0.3520502782384458,3.0,59.1,7.9,17.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3924809383119488,9.695778216861893,0.5719040315051296,6.0,50.1,7.9,13.3
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3054299628511476,7.859916384117359,1.5575046078697388,0.0,127.7,6.7,17.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3784010106359531,9.62200449112336,0.7615509964264047,1.0,51.8,8.7,10.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4004523673170467,9.757152159272142,0.5088958904518575,6.0,50.1,9.3,12.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3338109491704724,9.126899998591997,0.6860743069546302,0.0,67.0,8.2,13.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3239955305009232,9.642206189124028,0.9909877413678688,4.0,71.9,7.6,10.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3784246957602705,8.779895611126928,0.5386389567396486,4.0,64.4,8.0,10.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3149729614202843,9.55862256290265,0.670504369723862,6.0,75.9,7.5,15.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3607564810099929,9.493437176005411,0.4768516201234547,6.0,55.1,8.7,11.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4403302644100799,4.845914345500318,-0.9981363058824976,3.0,116.9,8.4,16.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3680010877755402,4.900123475535167,-0.6637978152378842,0.0,109.1,9.0,18.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4057859185966549,4.899055563875663,-0.9631822006701976,1.0,140.5,8.3,20.8
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.381645640275084,4.696579977216148,-0.8901013043595462,5.0,146.0,8.1,19.9
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3053011370467359,4.250602087399548,-0.1039682519053772,4.0,151.7,9.5,29.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3090938799061333,4.183356330684353,-0.203746180708042,4.0,149.4,8.4,25.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3334946543031509,4.917736864683254,-0.2720417355898772,5.0,126.0,9.4,19.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3419158508238128,5.792975556222563,0.9764602608906104,5.0,128.2,9.3,20.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3626656190281853,7.156895689187634,1.3351979237977645,5.0,102.3,7.0,10.1
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.350659677548824,6.060752187442889,1.0485154512310153,2.0,105.7,7.4,10.4
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.3948834767743722,6.995210490297757,1.5549250110260058,3.0,80.0,4.9,11.0
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4186118348407155,5.741228417164636,1.1952620244562824,5.0,87.2,5.5,11.2
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4366387761929761,7.732843183234288,0.9637125726960054,6.0,57.2,3.8,17.6
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4439102853143993,7.181007183095156,0.5752710511563537,7.0,60.4,2.7,26.7
0.297,0.302,U10,U10,6.0,6.0,SSPG,SSPG,0.125,0.4629668052674075,6.595058622096483,0.6593399737394505,4.0,50.6,4.9,10.4
