thigh_length,calf_length,motor_hip_name,motor_knee_name,gear_hip_ratio,gear_knee_ratio,gearbox_hip,gearbox_knee,push_duration,best_index,best_cost,ctrl_v2_param1,ctrl_v2_param2,ctrl_v2_param3,ctrl_v4_param1,ctrl_v4_param2,ctrl_v4_param3,ctrl_v6_param1,ctrl_v6_param2,ctrl_v6_param3
0.1975764019269527,0.3253834548686416,U12,VT8020,19.988776890763518,4.147728590085924,WPG,CPG,0.0666234520638884,1,3.0018989661446986,60.4,8.6,18.6,75.4,7.8,48.3,247.4,5.9,15.8
0.1974176283322214,0.3241947934346061,U12,VT8020,20.057628470806954,4.000061597690644,WPG,CPG,0.06647876676800304,7,3.0020942920111944,56.8,8.7,18.4,68.5,7.5,46.5,229.9,5.7,16.6
0.20206695541141884,0.3278434238676775,U12,VT8020,18.924267527246645,4.395672657356328,WPG,SSPG,0.06498617368199874,6,3.0018773933079554,57.9,8.9,18.6,56.5,7.7,45.6,230.2,5.9,17.3
0.20044514179795686,0.32874775585946725,U12,VT8020,19.27199731625995,4.182159022020231,WPG,CPG,0.06162670163308145,4,3.00145486842695,51.3,8.9,18.0,52.9,7.8,46.5,233.8,6.0,17.6
0.20238595507776858,0.3250991461704553,U12,VT8020,19.725118524955228,4.018131982723632,WPG,CPG,0.06298587484098306,3,3.002874061878016,50.1,8.8,19.5,53.9,7.5,46.1,227.1,6.0,16.5
0.19761998331839783,0.32570453493598617,U12,VT8020,20.579977531506504,4.248791079447255,WPG,CPG,0.06091785599893115,0,3.002253092602829,50.9,8.6,19.3,61.7,7.7,47.0,225.4,6.1,16.6
0.20240643344502812,0.3279030994378396,U12,VT8020,20.56944886288911,4.2244373313653405,WPG,CPG,0.06322616022185489,7,3.0023867231600203,51.9,9.0,20.6,66.5,7.4,48.3,228.3,5.9,17.2
0.20284382247316612,0.3252747699581823,U12,VT8020,20.856031990404073,4.087960611631218,WPG,CPG,0.06628673975632111,1,3.0025149662236594,56.0,8.5,19.2,73.3,7.4,47.3,224.6,6.1,16.9
0.19675259428096528,0.32618544026539686,MN8014,VT8020,21.124489168998295,4.002479058994557,WPG,CPG,0.06575192802010095,0,3.002723600303311,52.7,8.6,19.6,81.2,7.4,47.5,215.1,5.8,16.1
0.19838988150661693,0.32741283556187867,MN8014,VT8020,22.79713964185731,4.062853143676821,WPG,CPG,0.06325751595492413,1,3.0015451488996345,50.7,8.4,20.1,86.9,7.2,48.5,238.7,5.9,16.2
0.19292601544728416,0.32732998193285423,MN8014,VT8020,22.276516725872362,4.002629856626865,WPG,CPG,0.06399104494871562,2,3.0014189853056243,50.0,8.9,20.3,75.0,7.3,48.1,228.4,6.2,16.2
0.20157764059982755,0.3284505790594584,MN8014,VT8020,23.113396398902832,4.046098826420325,WPG,CPG,0.06140261960142708,1,3.0012890635043696,50.0,8.6,20.7,73.7,7.3,48.1,227.6,5.8,15.4
0.19666487908488484,0.32725495227732787,MN8014,VT8020,22.1644975535088,4.005459106485799,WPG,CPG,0.06510623255167339,7,3.001406680242579,52.6,9.1,21.2,70.2,7.2,48.7,229.9,6.0,15.0
0.19611889999467483,0.32695740349413044,MN8014,VT8020,22.58523797072492,4.135732369085057,WPG,CPG,0.06222652189950344,5,3.0013087039442894,53.8,8.7,20.4,73.3,6.7,49.2,230.1,5.6,15.1
0.20010809400232416,0.32850747014496856,MN8014,VT8020,22.461196278395416,4.196771977114777,WPG,CPG,0.06158450604502187,3,3.0012509281995836,53.3,8.8,19.7,73.0,6.6,48.5,217.9,6.0,17.0
0.19755905441246815,0.3280556894669444,MN8014,VT8020,22.299085702081406,4.02806190360158,WPG,CPG,0.06121751687588417,0,3.0011002762067416,52.1,9.0,19.9,71.9,6.7,48.8,212.3,5.7,16.9
0.20036143566737818,0.3297352217233381,MN8014,VT8020,24.132807166408224,4.055220036104283,WPG,CPG,0.06173118693571497,7,3.001008234309878,50.2,8.8,20.4,66.4,6.6,48.4,213.9,6.0,16.5
0.20084942316561788,0.3286840326784273,MN8014,VT8020,24.557797258028394,4.11313387943118,WPG,CPG,0.05978091532070525,7,3.0011509967226053,55.5,8.8,20.1,69.9,7.0,48.6,199.5,5.9,16.6
0.19916192388946088,0.32847221154059947,MN8014,VT8020,25.154021400664803,4.634736153948808,WPG,SSPG,0.0612435164000452,3,3.0096248132117585,55.4,8.7,20.3,75.9,6.8,49.2,198.3,5.7,16.4
0.19613037921602944,0.3273249382183298,MN8014,VT8020,24.10059023254136,4.153562598324646,WPG,CPG,0.06020933562010501,4,3.0011408603416188,54.5,8.3,20.8,73.7,6.8,48.7,202.8,5.9,16.2
0.1927134127396789,0.3257608340573783,MN8014,VT8020,23.366700899478253,4.130274810084069,WPG,CPG,0.06056067289540643,3,3.00118574353149,56.3,8.4,20.4,71.4,6.9,47.2,197.0,5.7,17.3
0.19197510131015963,0.3258279517849162,MN8014,VT8020,24.803104549842647,4.157841654974288,WPG,CPG,0.06017378427601824,2,3.002781290432415,60.3,8.2,21.3,86.5,6.6,47.6,201.0,5.8,15.5
0.19549587304357507,0.3262152049075168,MN8014,VT8020,21.394921724592965,4.036620800583285,WPG,CPG,0.06152669944909661,5,3.001464607641896,51.4,8.6,18.9,81.9,6.6,45.7,205.6,6.1,17.6
0.20329275909216865,0.32717149362375464,MN8014,VT8020,23.617965691894902,4.0000463936988835,WPG,CPG,0.05808124846658104,6,3.006035222236512,51.9,8.3,17.8,94.8,6.7,45.9,188.3,6.2,17.5
0.19438323209859784,0.31988103988691274,MN8014,VT8020,23.452819951884585,4.005912148747797,WPG,CPG,0.05820089957910632,5,3.0079416494575053,55.0,8.4,19.3,94.4,6.9,45.4,188.3,6.2,17.3
0.20195135544762727,0.3214350419772839,MN8014,VT8020,23.706275159940493,4.0040739870188515,WPG,CPG,0.06338007321208558,7,3.003933046405737,50.4,8.0,19.4,118.2,6.7,46.8,213.2,5.9,14.5
0.2058495766603914,0.32358624292736315,MN8014,VT8020,23.37673517877067,4.090450995254316,WPG,CPG,0.0625410063184638,1,3.0040805053205206,53.9,7.4,18.7,121.8,6.2,45.2,211.2,6.2,13.9
0.19780774258420236,0.3226808887066295,MN8014,VT8020,23.19640816184652,4.042274499872959,WPG,CPG,0.0618645453103864,6,3.003471002004149,57.0,7.8,19.7,95.5,6.1,48.2,203.2,6.3,15.4
0.19933276779863812,0.3271653272970734,MN8014,VT8020,23.823619508045883,4.0021334272511675,WPG,CPG,0.060772060728675484,2,3.001332128740151,50.5,7.9,18.7,84.0,6.4,47.4,191.2,6.1,16.4
0.1894002580389605,0.32285274785346,MN8014,VT8020,23.074465182870817,4.067375536682379,WPG,CPG,0.060952835411700684,5,3.001512669390907,58.2,8.2,17.6,78.3,5.6,48.7,188.6,6.2,18.2
0.19601208323495548,0.32619984874707936,MN8014,VT8020,22.98839010219262,4.009189257438326,WPG,CPG,0.05957130467016523,7,3.0009016306322303,55.4,8.5,18.1,68.6,5.9,47.6,179.4,6.6,17.9
0.1955428808446966,0.3253754625890431,MN8014,VT8020,23.79922209341475,4.000169119041174,WPG,CPG,0.06276104634180324,4,3.001991620068068,50.7,8.2,18.1,69.8,5.7,48.5,181.3,6.7,17.8
0.20036006824164615,0.32818558374167917,MN8014,VT8020,23.761323991184064,4.005325720330298,WPG,CPG,0.05844137050570559,7,3.0012716124317964,63.2,8.4,18.6,61.8,5.8,48.6,166.0,6.7,18.0
0.19064479991984307,0.325755111118431,MN8014,VT8020,23.85250783440614,4.009829301666037,WPG,CPG,0.060830539548010674,4,3.001236637418306,52.8,8.6,21.1,67.2,5.9,48.9,198.7,6.4,15.5
0.19009245765664182,0.32665566738817947,MN8014,VT8020,24.610818320333976,4.0097104771628835,WPG,CPG,0.06535233537498594,3,3.0015376852886755,58.5,9.0,20.7,61.5,5.8,48.1,180.1,6.6,16.8
0.19508720221355325,0.3279950809917569,MN8014,VT8020,23.838866070060075,4.01004921196717,WPG,CPG,0.06199607849356867,1,3.001057471430301,51.9,8.3,17.5,64.4,6.2,46.9,183.8,7.0,16.3
0.19177415823589156,0.3255509640668738,MN8014,VT8020,22.747405210046047,4.112230474171554,WPG,CPG,0.060182909884423805,7,3.00116973258145,52.4,8.2,16.8,54.8,5.6,48.0,170.8,7.4,18.5
0.19518967568775025,0.3273473869591652,MN8014,VT8020,21.540532762386828,4.0126334955027625,WPG,CPG,0.06285490531158301,3,3.0010429984841482,53.2,8.2,17.6,51.6,5.7,46.4,175.9,7.5,17.5
0.19656195489360587,0.32747706860164516,MN8014,VT8020,22.296196057661668,4.012177894189852,WPG,CPG,0.06093500786219816,5,3.00093326982932,59.6,8.5,18.4,61.7,6.3,48.5,173.5,7.1,17.5
0.2023684004853489,0.3304946648057438,MN8014,VT8020,23.051640491005507,4.0363470837237365,WPG,CPG,0.0627460820699484,7,3.001117851310062,54.4,8.7,18.1,50.5,6.2,47.5,173.1,7.5,17.3
0.19767989961126892,0.32803549306932167,MN8014,VT8020,22.129304610814245,4.017914253967157,WPG,CPG,0.058870652786569874,5,3.0010030689870564,60.6,8.7,17.8,51.6,6.0,48.0,163.5,7.2,18.4
0.19528569512572508,0.32383189924198236,MN8014,VT8020,24.294587996921646,4.000083377516378,WPG,CPG,0.060265308394856235,4,3.002809335710889,53.3,8.5,19.5,53.6,5.9,49.0,175.5,6.8,16.2
0.19473300289234707,0.3256705129553072,MN8014,VT8020,23.595043650109837,4.073609938545457,WPG,CPG,0.061772443212195514,1,3.001324750526973,51.2,8.6,19.3,52.2,5.9,48.6,183.3,6.8,15.8
0.19822689135214014,0.3265658803638438,MN8014,VT8020,23.79091443518163,4.0307755084165215,WPG,CPG,0.06203758721956787,2,3.0013787754769776,50.0,8.4,18.9,50.9,5.8,49.0,181.4,6.8,16.4
0.19880645444731687,0.32782424652203146,MN8014,VT8020,23.414087774759203,4.1234335278856955,WPG,CPG,0.06155193559109019,1,3.00124972932953,50.1,8.5,18.2,52.2,6.0,49.8,173.2,7.2,17.9
0.1951215656386623,0.32725202239168466,MN8014,VT8020,23.17603058399568,4.121008612972249,WPG,CPG,0.059029421472419935,4,3.0011474716166098,65.7,8.9,18.7,50.7,6.1,50.0,166.5,7.2,18.0
0.19641139965621207,0.3260490560201765,MN8014,VT8020,22.37828379952412,4.000016329228032,WPG,CPG,0.060468191446616255,5,3.0017837323747107,55.1,8.5,17.7,52.1,6.1,49.5,170.9,7.1,19.3
0.19630255494868254,0.3278127061069183,MN8014,VT8020,23.084153199227917,4.005463869554399,WPG,CPG,0.06261647515214559,0,3.000937167240325,56.7,8.6,17.2,52.0,5.8,49.6,163.3,7.1,19.5
0.1928299009757543,0.32661099619784406,VT8020,VT8020,22.61124296636818,4.025331356441288,WPG,CPG,0.06584890187911938,4,3.0011019957231246,52.9,8.6,17.3,51.0,5.6,49.9,177.0,7.2,18.8
0.19238819876484714,0.3265937659999305,VT8020,VT8020,23.63295873882463,4.003545342836957,WPG,CPG,0.06539168635076222,6,3.0012240952003344,52.5,8.4,17.3,51.8,5.4,49.9,173.7,7.0,18.5
0.19400613187798957,0.3264365206092335,MN8014,VT8020,23.373059093693424,4.016058068829422,WPG,CPG,0.06636051195301317,2,3.0013481232447794,51.0,8.4,17.3,51.0,5.6,50.0,175.0,7.0,18.3
0.1964576191365051,0.32619733353554425,VT8020,VT8020,23.341993971660038,4.029451883683542,WPG,CPG,0.06334844408815613,0,3.001303971627989,50.3,8.3,17.0,55.5,5.9,49.6,170.1,7.1,18.6
0.19767994532780864,0.3279841419613867,MN8014,VT8020,22.84392161772107,4.000255316314509,WPG,CPG,0.06206192768997057,0,3.000978866418918,50.1,8.3,16.8,52.0,6.2,49.4,161.4,7.3,18.9
0.19495666377506912,0.32738387319191176,MN8014,VT8020,23.019651597596166,4.0019832497514845,WPG,CPG,0.06251618042664472,2,3.0012466632101638,50.9,8.3,17.4,51.0,5.8,49.1,163.0,7.0,18.9
0.19690357872262215,0.32814111673137775,VT8020,VT8020,23.01629579348839,4.0260423538667665,WPG,CPG,0.06127601692661892,2,3.0013066686920853,51.1,8.5,16.2,50.4,5.9,49.7,154.7,7.2,19.8
0.1977587835385896,0.3271396964959077,MN8014,VT8020,22.385422158362854,4.021336170894629,WPG,CPG,0.06044266558496398,5,3.001231481799892,50.9,8.1,16.3,50.4,6.1,49.1,162.3,7.0,19.3
0.19916697654481633,0.3275734211106137,MN8014,VT8020,22.260038772362538,4.089255973329686,WPG,CPG,0.06282919649765918,3,3.0010482992098075,52.3,8.3,16.6,50.3,5.8,49.2,166.9,7.3,19.3
0.1963120638295056,0.3282050481905815,VT8020,VT8020,22.449557258103386,4.013795822374118,WPG,CPG,0.06171714304823306,5,3.001076005997784,50.9,8.3,16.8,50.1,5.7,49.3,157.6,7.3,19.7
0.19675421643030958,0.3272364548064708,VT8020,VT8020,22.31026526538972,4.1049699356651885,WPG,CPG,0.06249746904653744,5,3.000990693289545,51.6,8.2,16.5,50.5,6.0,48.8,158.6,7.3,19.1
0.19628830397764552,0.3277684409220688,VT8020,VT8020,21.81162959267535,4.060965606232773,WPG,CPG,0.06091650659856205,6,3.0008804527805784,51.3,8.2,15.7,51.3,5.8,48.4,149.7,7.5,21.0
0.19471031469248434,0.3272658557966974,VT8020,VT8020,22.22729014075849,4.06273054979537,WPG,CPG,0.06269437968084954,6,3.001091087647918,50.2,8.4,17.0,51.5,6.2,48.1,158.5,7.3,20.0
0.19570948856171463,0.3272489382555548,VT8020,VT8020,22.062524568677986,4.0445893532798625,WPG,CPG,0.06220666943320241,2,3.0011654312116507,52.9,8.4,16.7,50.3,6.0,48.2,153.4,7.4,20.4
0.19096917853269224,0.3246406819256713,VT8020,VT8020,22.650112428342915,4.0096224355012735,WPG,CPG,0.062312343621373924,5,3.001078530356427,52.8,8.5,17.4,50.8,6.0,48.7,167.1,7.1,19.4
0.19291679810622825,0.32634077022029073,VT8020,VT8020,22.627765599857625,4.025047341413757,WPG,CPG,0.060926085674256086,2,3.0007866056534724,50.7,8.5,17.5,50.3,6.1,48.9,159.2,7.2,19.8
0.19419074748913287,0.3275895052238299,VT8020,VT8020,22.64947736177143,4.000931148610303,WPG,CPG,0.06171355476749596,3,3.000912594695968,51.3,8.4,17.3,52.1,6.1,49.0,162.1,7.1,19.3
0.1964286063909101,0.32692959382225534,VT8020,VT8020,22.96942439235952,4.065360832862581,WPG,CPG,0.05951533805708201,5,3.00088966496194,54.3,8.3,17.1,50.7,6.3,48.7,166.8,7.2,19.6
0.19519490518377244,0.32706711546239303,VT8020,VT8020,23.157736415128195,4.095122210499812,WPG,CPG,0.05893968926209049,3,3.0007531070329243,53.7,8.3,17.3,50.7,6.2,49.0,159.8,7.2,19.0
0.19595924131621548,0.32755745443731554,VT8020,VT8020,22.959785890318702,4.008609475535326,WPG,CPG,0.05973393195052956,0,3.0009495329215863,53.9,8.3,16.7,51.3,6.1,48.6,152.5,7.2,19.4
0.1993412675134888,0.3300049659787013,VT8020,VT8020,22.792629118906095,4.026951860144,WPG,CPG,0.05931870927132308,7,3.0007476572502245,52.4,8.0,16.4,50.5,5.9,48.2,153.7,7.4,19.6
0.19620224397438446,0.32812266348908853,VT8020,VT8020,23.247135176601187,4.037200928861364,WPG,CPG,0.06012528103136931,4,3.000879827014266,54.4,8.3,17.0,51.1,6.2,48.7,150.9,7.3,19.2
0.1971191532264499,0.3286140827160522,VT8020,VT8020,22.624475538580977,4.032867532472308,WPG,CPG,0.058989867922975295,3,3.000759796090831,55.2,8.2,17.2,50.4,6.2,48.1,144.2,7.3,19.6
0.19673732206545097,0.3286426452304751,VT8020,VT8020,22.80866060018515,4.003261944661107,WPG,CPG,0.05973912432820012,4,3.000757571978822,52.9,8.1,16.3,51.0,6.2,48.8,149.8,7.4,19.8
0.19911226270896157,0.329271236790626,VT8020,VT8020,23.25269675350705,4.018024127958672,WPG,CPG,0.059290483556569906,4,3.0443827209301175,53.2,8.2,16.6,50.0,6.3,48.6,147.0,7.5,19.6
0.19963887528793653,0.3289351069909535,VT8020,VT8020,23.577805617340307,4.013425420761574,WPG,CPG,0.05809117681991214,1,3.00083064972269,57.8,7.9,16.9,50.6,6.4,47.9,140.0,7.6,19.7
0.1966878468185281,0.32776263151792484,VT8020,VT8020,23.405485325570865,4.013663800512341,WPG,CPG,0.05739745551502652,5,3.000862479653888,58.9,7.9,17.6,50.1,6.2,48.2,149.6,7.4,19.6
0.19932608002310842,0.32935673588157427,VT8020,VT8020,23.233705753291243,4.027789278616544,WPG,CPG,0.0575147449678086,4,3.000768663772475,54.6,7.9,17.6,50.1,6.3,48.8,147.4,7.4,19.2
0.1981915265096359,0.3290044390959752,VT8020,VT8020,23.261977973093973,4.014891544419541,WPG,CPG,0.05773474289358727,7,3.0007184359353736,59.1,7.9,17.5,50.1,6.4,48.1,134.7,7.6,19.9
0.1930899957643075,0.3266405099577075,VT8020,VT8020,22.89654253063322,4.003599835860036,WPG,CPG,0.05710688318422765,6,3.000657376989624,57.5,7.6,16.7,50.0,6.2,48.0,137.1,7.6,19.6
0.19212324682205717,0.32662866888932673,VT8020,VT8020,23.427795655929526,4.013145686823101,WPG,CPG,0.05790640401745735,1,3.000745459124349,58.1,7.8,17.2,50.1,6.3,47.7,141.5,7.7,20.1
0.1945643310961076,0.32703704983325765,VT8020,VT8020,23.23892620123733,4.043972633547733,WPG,CPG,0.05849536342920094,7,3.0006434973892913,56.0,7.6,17.1,50.8,6.2,47.6,143.0,7.6,19.3
0.1957082376267314,0.32755314797175783,VT8020,VT8020,22.761161449086487,4.060780221433722,WPG,CPG,0.058579158847239104,5,3.0006024624192227,56.3,7.5,17.5,50.2,6.2,46.9,136.3,7.6,20.3
0.19207642409344516,0.3267018328189054,VT8020,VT8020,23.073896648098348,4.098520476722416,WPG,CPG,0.05993075333177748,5,3.0007696602076717,60.0,7.8,17.6,50.0,6.3,47.4,142.9,7.5,19.5
0.19539601838352272,0.3274793060976915,VT8020,VT8020,23.254050116541144,4.041530845139928,WPG,CPG,0.059160134692696854,0,3.0009172748508717,57.7,7.7,17.6,50.6,6.3,47.1,149.6,7.3,19.7
0.19104614751039925,0.32449550150264334,VT8020,VT8020,23.463626007613833,4.00625486078738,WPG,CPG,0.05831470171615732,5,3.0014949107053,67.5,7.6,18.2,50.3,6.3,46.4,147.3,7.5,19.0
0.19348018097113442,0.3264980500764488,VT8020,VT8020,23.233145380956508,4.0340234796465095,WPG,CPG,0.059077669974058625,6,3.0006954653081523,58.7,7.6,17.3,50.1,6.3,46.9,142.2,7.3,19.3
0.1945101609990812,0.32675005182190275,VT8020,VT8020,23.158204807530986,4.008967242716732,WPG,CPG,0.05912637561660854,0,3.000641292158364,54.3,7.6,17.0,50.4,6.3,47.5,136.2,7.4,19.6
0.193854786870299,0.32661915197332303,VT8020,VT8020,23.533847040553383,4.0018723452431475,WPG,CPG,0.05884947961736618,4,3.000793092461012,55.2,7.6,17.7,50.2,6.5,47.4,133.1,7.2,19.0
0.19199119546882232,0.3267383378679042,VT8020,VT8020,22.93609542441185,4.007146644312383,WPG,CPG,0.060017930159191935,6,3.000820081553256,58.0,7.6,17.1,50.0,6.5,46.5,133.9,7.4,19.4
0.19009811954657083,0.32564886715909214,VT8020,VT8020,23.33527229656974,4.006716773998473,WPG,CPG,0.05844741446773108,2,3.0007208603270996,60.3,7.5,16.6,50.7,6.6,46.1,127.2,7.6,19.0
0.1934586725510163,0.3262030731843209,VT8020,VT8020,23.35019642749923,4.000085986201009,WPG,CPG,0.058426182661278574,3,3.000753007164211,55.7,7.5,16.6,50.6,6.4,46.4,127.5,7.6,19.6
0.19542548791981793,0.32735981051910157,VT8020,VT8020,23.381828286189194,4.008881043640638,WPG,CPG,0.05769063958852304,6,3.0006692252775222,61.2,7.6,16.9,50.4,6.9,46.0,122.2,7.8,19.8
0.19198255415108417,0.32509214322888413,VT8020,VT8020,23.483760947870042,4.000013389332521,WPG,CPG,0.057307447784044716,7,3.0007364357898823,64.5,7.7,17.3,50.2,6.6,46.2,124.4,7.6,19.8
0.1894522131206023,0.3251699157241838,VT8020,VT8020,24.057198725905298,4.010528608663075,WPG,CPG,0.058423953332169834,5,3.000689287545525,63.4,7.6,17.9,51.3,6.4,47.4,132.2,7.4,19.1
0.1903155155002823,0.32486083410178096,VT8020,VT8020,23.97835292030813,4.000983948686936,WPG,CPG,0.05978248237354393,6,3.000654814323383,57.6,7.5,17.6,50.0,6.4,46.5,131.5,7.6,19.5
0.19153152035063586,0.32573953811792233,VT8020,VT8020,23.56411557729838,4.014539642336337,WPG,CPG,0.05959324190962814,4,3.0007789074572577,55.1,7.6,17.1,50.3,6.5,46.0,127.3,7.6,19.6
0.18977391588813217,0.324666919574848,VT8020,VT8020,23.756147104035453,4.00240413126619,WPG,CPG,0.05822008357283433,2,3.0006005532676756,56.7,7.6,17.7,50.6,6.4,46.7,132.0,7.3,19.3
0.1901834543475746,0.3259040586256076,VT8020,VT8020,23.15569501609726,4.021340017967789,WPG,CPG,0.05865047892657482,0,3.000789220717136,56.0,7.5,17.8,50.4,6.4,46.3,129.9,7.5,19.4
0.1904673079261741,0.32573132570487834,VT8020,VT8020,24.14658794176918,4.0188612580055745,WPG,CPG,0.05781996978358524,3,3.048108388052699,55.4,7.5,18.0,51.7,6.3,46.8,127.6,7.5,19.5
0.18984552477971517,0.32498655408427823,VT8020,VT8020,24.11339729725291,4.004884291713952,WPG,CPG,0.05861908742006773,7,3.0511046216977533,56.3,7.6,18.1,52.6,6.5,46.9,130.4,7.4,19.2
0.18893166237340453,0.32444629511490464,VT8020,VT8020,24.14048595392719,4.010847687175389,WPG,CPG,0.057655044630823854,5,3.0019166537440913,59.6,7.5,17.9,51.9,6.3,46.2,126.6,7.6,19.8
0.18651596291966455,0.32401783411594987,VT8020,VT8020,24.59790681929507,4.006847959125336,WPG,CPG,0.05799964020251437,6,3.051378172346816,58.9,7.5,17.7,51.5,6.1,47.2,128.3,7.4,19.2
Time taken (seconds)
2026-03-10 23:45:13
