thigh_length,calf_length,motor_hip_name,motor_knee_name,gear_hip_ratio,gear_knee_ratio,gearbox_hip,gearbox_knee,ik_height,best_index,best_cost,ac1,ac2,ac3
0.25882454973770086,0.24338256387502033,U12,MN8014,18.862115805670513,5.227709385874933,WPG,SSPG,0.42292386484523564,0,1.8867684225908294,493.8,5.2,28.7
0.2591503170349601,0.1832703188523056,U12,MN8014,14.710566664339316,8.402884494017123,WPG,CPG,0.39561917648538925,4,1.7255994453101784,575.7,4.3,30.3
0.26588630897528365,0.19814824328028743,U12,MN8014,18.177425164947117,4.066215857071498,WPG,SSPG,0.41253192269635897,0,1.2108634687982247,533.7,3.9,36.6
0.25018880486836537,0.2057688828718697,U10,MN8014,24.233629305485408,4.055015712094617,WPG,SSPG,0.43798510686644193,3,-0.6231240515820422,620.5,5.2,31.2
0.27816576595900183,0.1797344530953634,U10,U12,17.162007094619867,8.554063500026702,WPG,CPG,0.40172515133987236,6,-10.696029631327317,594.4,4.7,36.5
0.25084754760702116,0.15226571993963203,U10,MN8014,14.887035555782601,4.428382755510224,WPG,SSPG,0.4565926655247099,1,-0.7021994133803873,545.6,3.7,30.8
0.27799582113461074,0.1575013347222149,U10,MN8014,24.82057856966107,4.087884458034063,WPG,SSPG,0.43325830654847886,3,-0.884385470901571,619.4,4.0,37.6
0.2575441968729956,0.1879817947968393,U10,MN8014,8.236250123009523,11.456029874209058,CPG,CPG,0.4676925653091309,3,-9.901511024880906,704.6,5.2,33.9
0.2710149073341005,0.1543372261344657,U8,MN8014,12.50076579504547,10.237376589501629,CPG,CPG,0.39521565159677097,6,-21.150571229055924,795.7,4.7,34.2
0.27324408487857604,0.16160773812010645,U10,MN8014,5.074450371316999,9.263408539344518,CPG,CPG,0.42689962540960147,6,-30.958407380694176,768.2,4.3,35.5
0.2648211048602712,0.19048483309321462,U8,MN8014,7.231393894848201,11.598131209124274,CPG,WPG,0.4150112514989193,6,-9.056968364223277,675.6,4.3,31.1
0.2768496659463676,0.15156516232198972,U10,MN8014,4.376076919096796,8.365580663667677,SSPG,CPG,0.4261145398306388,1,-27.91314345088062,764.2,3.6,30.7
0.29818652686341685,0.15665097880047507,U8,MN8014,5.371764010410709,4.081939160574409,CPG,SSPG,0.46264829405074875,6,-0.9336873517823305,550.8,3.9,37.2
0.28151831325161436,0.18389343196219782,U8,MN8014,6.905878055067072,4.162449119452938,CPG,SSPG,0.4699691879528669,4,-1.3293149993431688,651.1,3.9,30.3
0.29340285309333725,0.17092117682805855,U8,U12,4.664277818542434,6.6217677964200305,CPG,SSPG,0.4588010158461041,5,-2.7336209304764063,563.8,5.3,37.6
0.26041152560688424,0.2060949579085426,U8,U12,5.404474815629339,9.526088500556193,CPG,CPG,0.4576322669878719,4,-17.384357373070408,496.9,4.6,35.7
0.277965136982503,0.18305852004770368,U8,U12,4.447204790970203,10.440089242831208,CPG,CPG,0.4165944216642736,6,-46.59771487464043,520.2,6.2,28.2
0.2732487627492213,0.17659033757222778,U8,U12,9.039906044787829,6.942820126002476,CPG,SSPG,0.46913590055690557,3,-4.450965965893752,502.4,3.9,30.0
0.28254999910750767,0.15613801257851537,U8,MN8014,7.097380427230927,6.9038856292753525,SSPG,CPG,0.48437309504587633,4,-17.783905919760237,400.7,4.4,34.4
0.2517349597919031,0.18447568935195185,U8,MN8014,8.054852447025214,7.21857713468458,CPG,SSPG,0.43757753949222045,4,-1.119839702702196,302.6,3.9,30.8
0.2684111601549508,0.21161510935778508,U8,U12,11.735688739743367,7.995753788662192,CPG,CPG,0.4881262243943226,7,-2.9924656944059382,426.8,3.9,31.9
0.2959154562471236,0.2024411773214015,U8,U12,6.766486002007466,9.412290684934053,CPG,CPG,0.48881448410832884,3,-10.304240596891457,420.5,3.0,33.5
0.27079107557694626,0.19795833060107226,U8,U12,10.468223068684928,9.756461547302026,CPG,CPG,0.4707439150289634,0,-19.664815216051494,343.3,2.6,38.9
0.2710088729966614,0.19817006357238945,U8,U12,4.713180888940762,7.387015626819641,CPG,CPG,0.46921398730498054,5,-2.609622537304108,370.2,3.3,34.8
0.2632831201122242,0.21813112875961527,U10,MN8014,6.405963116328628,14.505589257074,CPG,WPG,0.47423154242620563,2,-8.969586201101643,357.8,3.2,34.3
0.24247603217588093,0.1902181906744861,U8,U12,6.706015297658199,6.783473610438123,CPG,SSPG,0.44083389751435187,1,-2.498513414239537,438.0,2.9,32.0
0.24712238905441003,0.20921233359915137,U8,MN8014,7.200781668684102,14.858806914459953,CPG,WPG,0.42468296715021653,7,-23.049989083784027,549.7,2.3,34.6
0.24476191643998085,0.19106041976111326,U8,MN8014,5.427772786946638,13.742637865690531,CPG,WPG,0.4291049308113902,4,-38.39693080818372,472.8,2.7,39.1
0.24471857670569608,0.18729060757458604,U8,U12,6.861471840899104,8.65541565655574,CPG,CPG,0.4596784393973746,5,-17.194072660556504,557.7,3.5,36.3
0.2382727935051463,0.1777259278213924,U8,MN8014,4.002130389200974,11.163559048073092,CPG,CPG,0.43832069690465353,0,-20.075182206775825,565.3,2.5,35.9
0.2516556595003564,0.19998340274404758,U8,MN8014,9.679328990694806,17.37399244802394,CPG,WPG,0.38916897678624796,0,-62.4539844541412,454.5,2.7,39.2
0.23787954088794944,0.19517829917826335,U8,MN8014,5.962366605739164,13.576207952791327,SSPG,CPG,0.43241690667108423,3,-57.29767495828599,467.3,2.9,35.3
0.24604205093294382,0.21761956983139003,U8,MN8014,8.7168864721924,15.75016280616822,CPG,WPG,0.42044174373808385,6,-13.47340955802282,458.1,2.2,35.1
0.23822061300026637,0.1894190775731631,U10,MN8014,5.415920179097005,16.32419524471821,SSPG,WPG,0.38183981098806835,5,-45.21993656363614,461.3,2.1,37.7
0.25700851886222537,0.20893919484904908,U8,MN8014,12.149281874447315,19.054378734828347,WPG,WPG,0.39966801902975246,7,-67.10519678802854,357.5,1.2,40.2
0.24670068958724073,0.21714970008712728,U8,MN8014,10.377166528275232,17.805420805750984,CPG,WPG,0.389717554963869,2,-24.40170529344956,376.4,1.5,36.7
0.2459559101528795,0.17912615561490972,U10,MN8014,4.031751152676991,16.495509408787285,CPG,WPG,0.39583802829111275,6,-84.73905786477066,500.1,2.0,38.6
0.22498013958138138,0.19139571602166716,U10,MN8014,6.243849895390474,15.478749578056373,CPG,WPG,0.4220689676831979,6,-70.18303091512199,523.9,2.6,39.4
0.2368807490550431,0.19013018548290878,U8,MN8014,4.0371106525553815,11.498585911636077,CPG,CPG,0.43926487676727494,2,-15.152750420890115,501.7,2.3,39.1
0.22834885869177143,0.18053613624018233,U8,MN8014,5.321728253983441,10.479622329651432,CPG,CPG,0.4211231781645939,4,-11.53511028155362,474.3,2.0,39.5
0.22728039956585738,0.1822055852909016,U8,MN8014,4.020762334815741,12.903565811984084,CPG,WPG,0.40871811013914194,3,-39.46582447209072,489.8,2.0,39.2
0.23566652382728331,0.2083442710138566,U10,MN8014,9.309521700135797,17.529018214425435,CPG,WPG,0.36180334688620047,5,-24.69352044930711,423.9,1.9,36.7
0.21395723546072187,0.18992356371070757,U8,MN8014,4.956604333601291,13.593287639438016,CPG,CPG,0.3688136536680623,4,-28.087505353681525,419.0,1.7,37.2
0.22476146102077743,0.1895575768666962,U8,MN8014,4.294829759962077,15.572634045848107,CPG,WPG,0.3595306598609379,2,-41.31109373644302,458.1,2.2,37.4
0.22636838865091685,0.1883981369560151,U10,MN8014,4.957887610746476,17.0783637266643,SSPG,WPG,0.3537085725681545,4,-61.36788686219174,466.4,2.4,35.9
0.22180725799383802,0.19131728693798555,U10,MN8014,9.03860109782605,18.78797593730099,CPG,WPG,0.3296910729390283,1,-49.86566204890555,427.9,2.0,34.3
0.22216083056443867,0.19380334555714493,U10,MN8014,12.882148370364643,20.794910299950875,WPG,WPG,0.3151595662346098,0,-64.76587501853903,383.7,1.7,35.0
0.21906262211640543,0.20127540377249722,U10,MN8014,13.794786982106917,20.70210054782206,WPG,WPG,0.3075780197955658,1,-67.58760288580483,474.2,0.8,34.3
0.21368296865231798,0.1945706217576778,U10,MN8014,15.894599605218463,18.897200324132537,WPG,WPG,0.3000432461902884,6,-37.26463142106825,450.5,1.5,35.1
0.19623949584003741,0.18445328059235902,U10,MN8014,24.515566226442377,19.517530975237243,WPG,WPG,0.3052390633475271,0,-62.70166192317183,459.5,0.5,33.9
0.20832468849271213,0.18092772237602128,U12,MN8014,26.99492148813284,23.331537843994273,WPG,WPG,0.3176202476985848,0,-90.890754199082,428.5,0.2,34.0
0.21092675441983358,0.1914578484906425,U10,MN8014,23.648864701894148,19.78791559237632,WPG,WPG,0.3062452860369068,5,-44.48518672970834,362.7,0.6,31.9
0.2165616480870314,0.18995272728894974,U12,MN8014,18.925282085573183,21.712166049543313,WPG,WPG,0.30361317998274345,6,-55.474872435395206,582.8,0.2,35.4
0.23584909881445143,0.18001300094007938,U10,MN8014,8.631454502866609,15.963874282936438,CPG,WPG,0.3201820386270456,0,-44.14152038917353,583.5,1.0,36.5
0.21293919136816475,0.19345762306339107,U10,MN8014,13.605075007372946,18.195930771992582,CPG,WPG,0.3374197897880909,7,-64.06621095134412,552.5,1.6,36.0
0.2213037131910508,0.1969408595580585,U10,MN8014,14.159664977104189,21.7292576820772,WPG,WPG,0.3126926527310113,2,-107.84552209511942,506.6,1.3,34.0
0.21560052783548378,0.18480913872581375,U10,MN8014,6.426318289863026,16.989414388959702,CPG,WPG,0.340641576665965,5,-75.19408939013161,525.2,2.3,34.8
0.2112638037590647,0.1859997702167726,U10,MN8014,5.828397144754669,18.267657852045872,SSPG,WPG,0.3220343071419864,0,-96.84963107917766,528.8,2.0,35.0
0.1970815095912002,0.18667727621774932,U10,MN8014,4.119066107481009,14.499588435644636,CPG,WPG,0.35918905736273954,1,-38.31040458620687,568.7,2.5,35.7
0.21415953677852087,0.18377977336917817,U10,MN8014,4.794919865341842,17.508095426213053,SSPG,WPG,0.3309894126678125,6,-92.00919150321369,519.7,1.9,35.1
0.20398053005324426,0.18630562282941868,U10,MN8014,5.906941451274416,16.11548899204874,SSPG,WPG,0.3085279230105781,3,-47.781286960626694,526.8,1.8,37.8
0.19545778342756362,0.193576194755885,U10,MN8014,8.82276885674696,19.72667621699798,CPG,WPG,0.30174010479721386,7,-73.71222697744281,524.7,2.1,34.8
0.2023635378342747,0.19227965607015715,U10,MN8014,4.964317939143831,17.671625856940192,SSPG,WPG,0.32190372135975115,6,-69.20120815223318,567.1,2.1,33.8
0.20423783819754648,0.19041248271931913,U10,MN8014,7.280879427711607,17.772375737024028,CPG,WPG,0.3031541847030959,5,-57.445046800190084,531.0,2.2,32.2
0.20419272714713108,0.18749740538452392,U10,MN8014,7.666745969742166,17.508772070602586,CPG,WPG,0.3010402527256761,2,-60.68593551061327,555.8,1.9,31.2
0.2142600801360907,0.19488683798666176,U10,MN8014,7.729865747712165,19.57041195043379,CPG,WPG,0.30030059962524774,0,-76.33489728838572,595.6,2.3,31.3
0.20187399715488502,0.18564096886893444,U10,MN8014,6.361517387760724,18.164993010766743,CPG,WPG,0.3010184265839228,2,-88.34991165579731,602.5,2.0,30.7
0.21231404896448478,0.17979779227879192,U10,MN8014,5.423743769816077,17.831389297879596,SSPG,WPG,0.30223393828481443,0,-96.6459454868964,596.2,1.8,31.6
0.2217097349850653,0.17302789641154517,U10,MN8014,4.007118506128575,16.443147749959756,CPG,WPG,0.324047585646063,7,-70.69813056707336,567.7,2.3,29.9
0.20589441599092884,0.1835712691565067,U10,MN8014,4.3705603036394605,17.70989841437775,SSPG,WPG,0.31759447069474533,1,-97.24185253212335,528.8,2.1,32.2
0.20588690309681695,0.1697997431066028,U10,MN8014,4.0571296741625655,15.917272548256713,CPG,WPG,0.3209055177783717,7,-92.30331062650464,578.7,2.0,31.0
0.20259956301009996,0.1676579758336722,U10,MN8014,9.215670100957752,19.498935294984825,CPG,WPG,0.3041247898597299,3,-155.10584218170087,581.0,1.5,29.1
0.20363697312641854,0.1682697880366702,U10,MN8014,4.781783486750546,16.613578921824118,SSPG,WPG,0.30411201306026525,7,-94.73795093243521,606.6,1.6,31.5
0.20688066125926638,0.16681735254940075,U10,MN8014,6.197434268192879,18.16929324726469,CPG,WPG,0.3013347379028152,6,-154.85742231262196,605.6,1.7,32.9
0.20919603442030751,0.15961665546149537,U10,MN8014,4.000101637799435,17.385277404129585,CPG,WPG,0.30397612728431855,7,-167.0394341371193,610.5,1.6,32.3
0.21167385289678825,0.15825976201674613,U10,MN8014,4.303238644872434,17.006063728668686,CPG,WPG,0.30288458581493616,3,-134.35703758777663,562.8,1.2,33.7
0.2146078213083281,0.1600302201037412,U10,MN8014,5.187571947916137,17.9707820899868,SSPG,WPG,0.30014462137657094,6,-148.70037784440802,589.6,1.5,33.9
0.20971310750365052,0.15775423088892732,U10,MN8014,7.158969164054216,16.47382073706836,CPG,WPG,0.30111433355101686,3,-97.07274841914366,584.0,0.8,35.4
0.21400874285885046,0.15730349275348424,U10,MN8014,5.527639293812518,16.47763143708646,SSPG,WPG,0.30004892139671707,3,-102.10188397413782,563.1,1.0,33.3
0.2123326207289502,0.15759380873069062,U10,MN8014,5.245315898292036,17.517101338547537,SSPG,WPG,0.30167912274916275,2,-148.10538601014062,589.6,0.8,33.9
0.22227982526017287,0.15562975606335605,U10,MN8014,7.093474942470281,17.465949225120525,SSPG,WPG,0.3040977133275168,3,-116.93105800867464,574.9,0.8,36.2
0.2205412056354163,0.1585277855250162,U10,MN8014,8.290636389411278,16.583734647723134,CPG,WPG,0.30029284022034947,4,-76.11221709347126,599.1,0.4,36.8
0.2154528433969058,0.15522058073870243,U10,MN8014,9.55193471194259,15.606807943904847,CPG,WPG,0.30046750390578575,2,-66.03978677094508,577.5,0.4,34.6
0.21427289529114119,0.155275873872471,U10,MN8014,12.964035898245083,16.050567866994385,CPG,WPG,0.30064487261252415,7,-79.32801153154088,592.6,0.1,35.6
0.2129343519640342,0.15591137538433023,U10,MN8014,14.517405064610967,18.096248014447283,WPG,WPG,0.3004118118680715,1,-95.03803841058347,609.2,0.0,34.9
0.21020275109647057,0.16259077538049638,U10,MN8014,15.880686219325819,18.345616504381038,WPG,WPG,0.3037636046098093,4,-109.64376847947693,591.5,0.0,37.5
0.2201883099560374,0.1578338366123471,U10,MN8014,12.166424219377149,17.274406190126115,WPG,WPG,0.30111199309581915,6,-103.2499549119016,652.7,0.1,37.4
0.21788551196063874,0.1629547095237673,U10,MN8014,14.490077639508078,17.385848138479513,WPG,WPG,0.30968230498738514,0,-93.0004216462446,594.5,0.0,35.5
0.21360152486284703,0.1683452088035932,U10,MN8014,14.951538098776163,17.78073576055442,WPG,WPG,0.31891053167620736,5,-90.8983254373921,539.2,0.0,35.3
0.2217884063071578,0.17057080716441916,U10,MN8014,16.2485934263424,18.69450343879597,WPG,WPG,0.3119349068586549,4,-97.5035891916081,575.7,0.0,33.4
0.21613170663102246,0.1641770073238259,U10,MN8014,15.039745094180986,16.711621081889007,WPG,WPG,0.3002995224099561,6,-70.02940003352221,579.1,0.0,34.5
0.2122216650883639,0.162419557324262,U10,MN8014,13.217487777381688,17.960291343179506,WPG,WPG,0.3146711593399428,5,-106.80792766668742,589.8,0.0,34.2
0.2155894472687515,0.16987716552329296,U10,MN8014,14.520702464962095,18.857010738026297,WPG,WPG,0.31725583381092604,2,-102.11181541292378,540.4,0.0,32.7
